Project Rank,Holder Rank,Address,Reward (sFTMx),Reward ($)
Winner 1,51,0x47102cc85a22d9e40151a8a17b6e98339112e96a,1815.656727,1172.187983
Winner 1,52,0x9ea160fdcbd21d76ad11003068e715904cf14de2,1699.355395,1097.103843
Winner 1,53,0xad036a7e58dfa18a6511e85d29b0341e16bcbd9b,1668.809027,1077.383108
Winner 1,54,0x458504d39490339aaa127aa669559278fdc59310,1646.069658,1062.702571
Winner 1,55,0x5f08129c841b3ea5d9952d0529e7a68557e0b0f1,1620.68361,1046.313339
Winner 1,56,0xb13d2a7a4a63601d686d582022c37805a96feb8c,1606.351927,1037.060804
Winner 1,57,0x1708fac5dfe4c040fa2daceaf13cda9da5a5459f,1536.564696,992.0061677
Winner 1,58,0x476f0b554231217733add17dcdcca6729846b369,1509.047644,974.241159
Winner 1,59,0x19246d4cb92671d0f2166d00c9de687ead3206f8,1489.939088,961.9046752
Winner 1,60,0xb6f8b237e24b04c30f68c6cbdb3b1033329929da,1484.676935,958.5074292
Winner 1,61,0x4a7671d14076d418300c433518816f6b0c1f705a,1333.859422,861.1396428
Winner 1,62,0x1b5bbc00d336e42ce6dd79dda4b5ab056a614f4b,1332.542929,860.289715
Winner 1,63,0xc77e431d2f683f35f0a8b82f6f21f7a0138453b1,1324.925382,855.3718266
Winner 1,64,0xe7f89f11471a735fec2b8a72df3bed4fc82959ec,1284.645543,829.3671626
Winner 1,65,0xb4bd807c9cdde19ae1498c7b7006713268e25997,1270.913948,820.5020448
Winner 1,66,0x7aad1e9c3aa8d557fdd92a4104112c1e17031aa0,1261.845071,814.6471778
Winner 1,67,0x9c4dd1f8b44b39662fd9d942f310bcf27e3a3038,1219.653864,787.4085346
Winner 1,68,0x8363530368d284f39100802c9eda277f86ec6904,1203.721081,777.1223299
Winner 1,69,0x5216834e6ecc7d07c99fbdf62c8e9f2999812785,1188.366079,767.2091406
Winner 1,70,0x64509f57636e22886ba06e47eab0a6001ef32ea5,1181.165484,762.5604365
Winner 1,71,0xd9010fb0b7df8bd85b7b614c01df9a65e032f60d,1147.765717,740.9975469
Winner 1,72,0xbd6646a73c26dedcaa966bc067c74359dc0d8da9,1112.122181,717.9860801
Winner 1,73,0x8cbe0e70513178e65aaf6721955f6202262145d6,1105.826533,713.9216097
Winner 1,74,0xa61d1f138df1e04dee8e8a092ca20c206d88d063,1078.480358,696.2669191
Winner 1,75,0x0dd9cdeff318eb2b9f3c1b7c85e6cc33ef8efa5d,1033.768481,667.4009313
Winner 1,76,0x3a34106c5edb3a5c24ee735603e02fc9518bb888,1030.298013,665.1603972
Winner 1,77,0xf3723a2da2371d1e276365e924bcdf88cb77d2dd,1022.378341,660.0474569
Winner 1,78,0x04b19a5d90afaea5c3f22f750e7949fa027ebfed,1016.731159,656.4016363
Winner 1,79,0x200b0dc631d3adb6aa03eb33880a200f59ed4de1,1015.546921,655.6370922
Winner 1,80,0xfd09b7fc30aa844d74c7349892dd92a755395e45,1009.139667,651.500569
Winner 1,81,0x0a3043f9d2b1c6ccfc492eb59af5156f378c57bd,990.3568162,639.3743605
Winner 1,82,0x6434b81a1ad599fbefa22ce5d3ae9617b0f76ec6,955.2656375,616.7194956
Winner 1,83,0xa6b6d854e4e5f2b36e51d1dff81cad56e5f286c1,946.5751081,611.1088898
Winner 1,84,0x04eeaadf602411105414727596e956f85216c0c9,937.1814933,605.0443721
Winner 1,85,0x72f4e8b893527e3884bb4ac5a28d5fc65172ec4a,917.4210583,592.2870352
Winner 1,86,0xfe42b6bb30a076869a307bd7b0dc667b92fa6495,907.7956773,586.0728893
Winner 1,87,0xaa3d730998b0bcf3816ff8b3c89c4f990b25f973,888.6330248,573.7014808
Winner 1,88,0x6c0d470d97ef1f230eef10a5c848afcc8261ed67,885.4586099,571.6520786
Winner 1,89,0xab89e9dd7c60dcc6b4fbcafd27fcef278f1bbf10,850.8033844,549.278665
Winner 1,90,0x5f45bdf46d2099380ceb221e2e41a3704523f048,843.9360043,544.8450844
Winner 1,91,0x048ef070814509627dc18483e481284d546f6114,788.3591297,508.9646541
Winner 1,92,0xf8022e6310a26b5ecacbe1911486aed0f7164b65,781.6119714,504.6086887
Winner 1,93,0x167d87a906da361a10061fe42bbe89451c2ee584,780.7114598,504.0273184
Winner 1,94,0xb34ee365b63b317da18bbfb1f30acfd55cebd9de,749.6799734,483.9933908
Winner 1,95,0x883ce32e186c69559e94c8ba276bfc4322fc194a,743.0529712,479.7149982
Winner 1,96,0x7727dba040af7e3c3927c74603d26565509ad694,738.1203834,476.5305195
Winner 1,97,0xc0a1162c3ff721daa7e0141eb639cfb5765ea589,726.2365418,468.8583114
Winner 1,98,0xdbc6960effa07deffb9e732b45d8dfa1479c90e3,726.2365418,468.8583114
Winner 1,99,0x3b8f012d73a52ef020436a978b4ddd75986ba144,726.2365418,468.8583114
Winner 1,100,0x0b789136ca58ce27f744d7735e7eb2a38742bcff,726.2365418,468.8583114
Winner 1,101,0x3e71ae385b0766df225f2e38e7087aa591fe463a,693.1176885,447.4767797
Winner 1,102,0xac40c29152b31c70c24211d5d014bc811db1f82a,663.5882866,428.4125978
Winner 1,103,0x0282e055d3b2f7c0ad656952ac1bb989fb6d0086,647.1758342,417.8167186
Winner 1,104,0x6d4c52b512e61a6ab241a3b34c501dd1d3e6ac3c,603.8219516,389.827452
Winner 1,105,0x9e0932f7622da65c888e43dfa8134b3821531d83,599.9170195,387.3064278
Winner 1,106,0xd4e3555233d3db2d94e3a9e69fa04b6c3d8eb516,547.7080268,353.6003021
Winner 1,107,0xce655486c6da0e46219efb09d653d3362733a302,544.6774064,351.6437336
Winner 1,108,0xf9f95d423e4388f4c95d00f533ebf39554fbaee0,543.9496717,351.173908
Winner 1,109,0xcbc56ca213d88ade59bb3aa9a7823c5913e7a234,531.0206155,342.8269094
Winner 1,110,0x6e290ead754726073fd522cb4f9f2f3eda808954,525.0176161,338.951373
Winner 1,111,0x7e6be4c936f2cfdd3ef9b45262b5bc6a25c38d38,508.4858066,328.2784367
Winner 1,112,0x577be3ed9a71e1c355f519bbdf5f09ba2018b1cc,506.5518947,327.0299032
Winner 1,113,0x289cd62146db06cef8d9c5a7068f5cf296e49796,493.6913991,318.7271673
Winner 1,114,0x31c897551fd8d2ea8b655adc844816e305cf05c9,493.5725416,318.6504329
Winner 1,115,0x5a7f14fb3b6ddf0efefb3efc4ec74d15fe362309,465.118513,300.280512
Winner 1,116,0xb6d1e0e5a700f1ccff14d3c5cbe19383861285ca,463.2312487,299.0620942
Winner 1,117,0x6b62e8d331c7968d4b3a65d3bbadf1e7b908151d,458.1678014,295.7931326
Winner 1,118,0x9ebbe5c599968f8cd33ffa699843d03e1b2c9df8,447.1134575,288.6564482
Winner 1,119,0x92fb3b031fe213ffb81a25c81d98b18410adb1bf,440.3965242,284.319996
Winner 1,120,0x1e6ac18b91b812f027d766b85e67dee841f38531,436.7893121,281.9911799
Winner 1,121,0xb609099b6bbab96b126d2542a8d521d6ecf448f0,436.736631,281.957169
Winner 1,122,0x076a10a7b9dff849672de8cc180e767bf568408d,429.5277669,277.3031263
Winner 1,123,0xf102b03611e104cadeeb7605ff1d9fa5c07ba115,410.1736838,264.8081303
Winner 1,124,0x8d5b8aabc31cc9e233b481dbe9f5f28b7942b6b4,408.1607491,263.5085796
Winner 1,125,0x0a0dc378ec2229c1ab835e3de052f96aaed21711,400.9235349,258.8362341
Winner 1,126,0x79c51606e4335d13d179eeb5bacf3e702748e8d7,399.5375406,257.9414362
Winner 1,127,0xf07fcf8ebecae2cc001607ea542c36a4f3da68bc,395.9003268,255.593251
Winner 1,128,0x0957f434529f2300bb6d2f013cb9aea9c75fc684,384.8247173,248.4428375
Winner 1,129,0x524ea5b4296b4bd37c0d677df4a1e809875ec62c,375.3902257,242.3519297
Winner 1,130,0x3838433f63f4d4a24260f2485aacf5894ba7bc93,373.1041622,240.8760471
Winner 1,131,0x3cebbfc9269bf7a8dc210c2390c3f77e53671c0a,364.9949312,235.6407276
Winner 1,132,0x71eaef1bf66045e9de366088332a3bf95001b9f9,363.8438763,234.8976065
Winner 1,133,0xb1028c2d61337589e515d6bdb949ed97935518b2,363.1182709,234.4291557
Winner 1,134,0x42c1905bbe243cc125cc7426381309748091f250,346.7850931,223.8844561
Winner 1,135,0xba58b0dd31840d4e14eecfbf62a13bfac4e6906f,345.645828,223.1489466
Winner 1,136,0x27f64e4e75f8dcac91a83a98e5c66039a1ff667e,343.29877,221.6336859
Winner 1,137,0xbead8885cb71051dd1f7f516e70b1f84c575ce2b,337.9836516,218.2022455
Winner 1,138,0xdcc6b6ea87a8c7084cbe6451e798d991bfeb9ad4,325.5079212,210.1479139
Winner 1,139,0x589bb85fe1ec4593253a97111bfdf3013cdeef5c,318.7903449,205.8110467
Winner 1,140,0x4c7698b10626aa1582abcc9a191d5c0c9decf24f,305.1261493,196.989442
Winner 1,141,0xaccf339e9985ee2984aef6ba0b4605bea3d3fd88,305.0555687,196.9438752
Winner 1,142,0xf0d540009bc172f88cc71f1fa23294984e622da7,302.1500265,195.0680571
Winner 1,143,0x2cd170d34740d2356c464f6bffec1d727a6c96e5,290.2001263,187.3532015
Winner 1,144,0xb9f47c844de01c00026687b80bb1443327e17446,289.0966347,186.6407874
Winner 1,145,0x8535dff9a6bad6f3f5b57b41d877feea7c92159b,283.0393674,182.7302156
Winner 1,146,0x863efbbb46dc932a3a7f8adc780225e85d3b6744,281.854171,181.9650528
Winner 1,147,0x5b65d9b1b1e0f8f438536a5a589d2c76759b8481,275.5208369,177.8762523
Winner 1,148,0x8134c5682c1e4250f36299c90472b6f385d5d7bf,272.3702516,175.8422344
Winner 1,149,0x371a8050ddc0aa77b1cfb35b03ed3ad125ab7165,270.0667728,174.3551085
Winner 1,150,0x104bab25d5fc349787f5c9aa1965ebdda80122e8,266.9767461,172.3601873
Winner 1,151,0x4164522092b981158ad88902c82c5c5cfcddbf4b,266.3757628,171.9721925
Winner 1,152,0x42aa7543257aed0face0bc5eb1f6657f2a234067,262.2213884,169.2901284
Winner 1,153,0x5ea19f065864a4560c7a50db8167b7ed9f2a4dcf,256.4172324,165.5429652
Winner 1,154,0xb1eb34d0f3981aca7101a139d3eb367a96f9cf35,255.3175342,164.8330001
Winner 1,155,0xfc10b7dbbe4e0e85b56ee751e1055c7edd7c5ef2,251.8480806,162.5931208
Winner 1,156,0x991b76cc6bf004ba17c1e181d2bbe81a5d81be52,251.3035023,162.2415411
Winner 1,157,0x8a438088913f627f1854c4629b2a8fee79303a54,249.2555164,160.9193614
Winner 1,158,0x2684d73ca86638f656eb6f98f725fe317076d99c,237.0192429,153.0196232
Winner 1,159,0x5efdc009fb29799324828ab69d813cfce9eae09c,220.3691233,142.270306
Winner 1,160,0x9a411e810cc44b7df4e3a50c436404c01c2e0866,217.8709891,140.6575106
Winner 1,161,0x0198813b656535b497ad801661fc00adce82c344,214.0784041,138.2090177
Winner 1,162,0xb13e63a5bfa4e4532f808987e374b132dc6a0e18,213.759851,138.0033598
Winner 1,163,0xe330011feccb144c6c7559db94bc0ecad7192a7f,208.8449559,134.8303035
Winner 1,164,0x170030eed9678b8ce8dae357d18c8cda4d97a68a,206.4143171,133.2610831
Winner 1,165,0x721dbede6fe787181ccf9630989082074f67bb02,202.4232255,130.6844344
Winner 1,166,0x999531e188cefa4b7aade4bdbaa2cd1086f0b93f,202.3002873,130.6050655
Winner 1,167,0x6628f7447eebc5e685bcc4f380949912184e9ad4,195.3441752,126.1141995
Winner 1,168,0xffe3385962b6bf54860f06dd35d5db3504bd1286,190.5161967,122.9972566
Winner 1,169,0xce6c0bd926a76d715c829be4965ad064447d754f,190.0534011,122.6984758
Winner 1,170,0x046d9b7b36d5992e092ff0c540f0f66e52fd1ee0,187.5211216,121.0636361
Winner 1,171,0x429eef09617fe91afd540ca8617b2df807d70b48,186.5883235,120.4614217
Winner 1,172,0xc424c343554afd6cd270887d4232765850f5e93f,173.9596891,112.3083753
Winner 1,173,0xa380dace2095adc258d2be066e2a60a9dbacf7ad,171.4040687,110.6584668
Winner 1,174,0x154eadf6c20d9c92548fb9ff863b1b0ff86c7130,170.2073963,109.8858951
Winner 1,175,0x1563c4751ad2be48fd17464b73585b6ba8b6a5f0,170.0236149,109.7672458
Winner 1,176,0xd4e17779ac39d66f7a5ae1a7c6579ae05069d0b8,169.4724775,109.4114315
Winner 1,177,0x7c9597508ea3a27d53600b180e23f4913a60fd31,166.5086037,107.4979545
Winner 1,178,0xa98eb9c6995c402b309eb06cf72aa2855264342b,165.8418035,107.0674683
Winner 1,179,0xc4ef88854c18f3d37715f3551548161fae5284b2,164.9622383,106.499621
Winner 1,180,0x2d008c2d967eb76ddeec0fe5c43d1aeafffba3d3,163.4844619,105.5455686
Winner 1,181,0xd5cc9763394741845a4848cb897cb684686d0000,158.5367791,102.3513446
Winner 1,182,0xc617f9823d43efd28a26a4da2aa4f9c2d95567f7,156.6895841,101.1587955
Winner 1,183,0x4513a07a0b09b6e734e0c383232058338d74bfd2,156.1291981,100.7970103
Winner 1,184,0xaa9880772582bc449dd523352a7bc7c6a84caedc,150.760379,97.33090068
Winner 1,185,0x6ff1134eb90f4bd4197e1e07c5e36c9078f03099,150.705007,97.29515252
Winner 1,186,0x5b1b5d7f419c8c26a6ed51b46db09ae6376a82da,145.2490652,93.77279649
Winner 1,187,0x17850ae51422f3ff20244931198213e8f56491c5,145.2473084,93.7716623
Winner 1,188,0x7b26e71c7f89de31feb752d9b14219078fbd4585,144.9886668,93.60468329
Winner 1,189,0xde6d59a1bac947ca7d320859c8354b42d521cc87,144.5596691,93.32772237
Winner 1,190,0xef46b09b69647412c129ebd8739bdf0f0c10dccd,141.6922959,91.47654623
Winner 1,191,0x164b9a228faac07761e6f84fb995579c16383d53,141.134388,91.11636089
Winner 1,192,0xbb84779b3d300d53256b001f82e38358f6d3ed2d,139.4627972,90.03718187
Winner 1,193,0x234415043b1fff486e8315a14f4bcd4af1e7513c,133.9670504,86.48912774
Winner 1,194,0x3a68d80296546b0ee8da2dcdc59524a3914a71a2,127.0913948,82.05020448
Winner 1,195,0x363f2780b4d2bbe81f1b4d115c6380677580fdab,124.1892997,80.17661189
Winner 1,196,0x2c63b58094788ddf2a6b1ab79d0ce515d0422f38,123.1498351,79.50553354
Winner 1,197,0xc3c9c4911fa6f3504d26b27021a35787552bbaaa,121.4702682,78.42120515
Winner 1,198,0x2bb49f11131f5537f46cb356a1bf93a8169a2720,119.9771628,77.4572563
Winner 1,199,0x5bc7bcba624bb090865811f32dba5b9baf7ca761,119.3534367,77.05457873
Winner 1,200,0x249a886bb34708e02f69a3e1f172c89aecfea648,119.0975595,76.88938441
Winner 1,201,0x4a186a59938d5c8cea23b47e096a2e1493e8dc76,118.3345921,76.39681266
Winner 1,202,0xfdadb91bebe4626d1f042a7c996343a26caf3909,116.1980843,75.01748322
Winner 1,203,0x6661316480298056071f17050c34cdeb8a04a81d,112.5212021,72.64368808
Winner 1,204,0x66ef68dae8c5417366311b3e3dc0b426ba16ca13,111.422963,71.93466491
Winner 1,205,0x9581aebaf249344e61af34cc356a07f12ce1f0bd,106.4115558,68.69930042
Winner 1,206,0xbc1ecc0a6bc6c102572eb919911bf5d3109fd812,104.9488976,67.75500829
Winner 1,207,0x5a26a049188167d2af957f6f6f26512c06dab9f0,104.6806878,67.58185204
Winner 1,208,0x9446e6a7b00f18f7f5dad20436d217b6df9f9421,103.3666954,66.73353855
Winner 1,209,0xb72ea0ba7cb29ae60bf55f1a464993d0ee6128a5,103.1102792,66.56799625
Winner 1,210,0xefa9b01d57dd8d09be153c37aec0231bd06f438f,102.6328789,66.25978662
Winner 1,211,0x65143c567286e30ce763c5825213b4b910497350,102.2314097,66.0005981
Winner 1,212,0xa7bdd1e97491a997112a07af6adce00e09e12540,101.1491027,65.3018607
Winner 1,213,0xfa81b195fa180baf79049dc76189b551a5cc3c6e,99.85772809,64.46814925
Winner 1,214,0xe922399aaf629dea63987f2157b0ca7c44f4de90,97.26240204,62.79260676
Winner 1,215,0xa5ecc068db75ffb36d157625b08e747895a03d18,95.81211979,61.85630454
Winner 1,216,0xe8fecebac598ada02f93ccd8a25cff79835efe43,91.43853815,59.03272023
Winner 1,217,0x3996abad3dd9a1710458dc9289bfc8e6b14f7572,91.2141191,58.88783529
Winner 1,218,0xeeda11c85900654fce5cc016ddfbf8a1923c51a6,89.0018941,57.45962283
Winner 1,219,0xac7f9ab89326ffb03687adee3c9cddcbf6b168f1,88.856309,57.36563309
Winner 1,220,0x294a67a5af90181995e07444f04fe723092896a4,87.8381619,56.70831732
Winner 1,221,0xaf6657a0298a29cff1a24fd0fb0bb9914c3f693a,87.29792206,56.35953848
Winner 1,222,0x16728ed259d7671e1b0f357361e9bdfb68f53256,87.28599158,56.35183616
Winner 1,223,0x752d5a59d9cd3ed8af87e0c8939d5d19db168331,85.36022874,55.10856367
Winner 1,224,0xe57c9f927e1e00509769be2fb2088b96a4322b6d,85.32093329,55.08319453
Winner 1,225,0x2f54203f3a330fb5821dc18d1382feb0c5e58d60,85.23053492,55.02483334
Winner 1,226,0x8949454b4b8a84a48d2dfb8522adcf258361c636,84.21995085,54.37240027
Winner 1,227,0x59ad0ff673d731c0bae86dee25e423e5bcafde78,83.77569906,54.08559131
Winner 1,228,0x4be31bc593bed9754e286ad2a0609261def7eb0d,83.2852994,53.76898929
Winner 1,229,0xbbfbff2fea1950d404742deb24ece126f3796506,82.09950631,53.00344127
Winner 1,230,0xcc71d2ff046b1464fa39f5d1108695d92d01767e,81.82126123,52.82380625
Winner 1,231,0x0d3b5839985751ebbfd8105bba4aed7a886ad26c,79.8860196,51.57441425
Winner 1,232,0xce8fc6755efcaf7f85c28901bca4f4b936591542,78.88730555,50.92964446
Winner 1,233,0xb556ce66a361b81d03735f6e80c905899f65c01b,78.75293969,50.84289786
Winner 1,234,0x9e7c0ffa24cfe16fd1becd5a4ca1bad51de0636c,77.71099435,50.17021795
Winner 1,235,0x9e7dd68a5c9dcc08d595b9a05c051f6c286060b9,77.46332242,50.01032095
Winner 1,236,0xf2beaad5d7fa477acebc10089dcb2de3a88824dd,77.38109626,49.95723575
Winner 1,237,0x18d89f23b5b46c3fa90d91f2272a1289fc1e8561,76.51903822,49.40069107
Winner 1,238,0xaa902d176987901f3c3d75efb50f33520e406647,76.31313204,49.26775805
Winner 1,239,0xaae5272c2de724645cda1872aab78f4377b5e036,76.25483689,49.2301227
Winner 1,240,0x0d11bda06110985b167327b293bb86484d84f97f,74.73596224,48.24953722
Winner 1,241,0xf4610f28c943df04c6ba48fcddf61f4d60ba41f2,72.64650068,46.90058084
Winner 1,242,0x86559aa5f9537b55b3a4db601e485a6e1ee7c714,72.62365418,46.88583114
Winner 1,243,0x3a53a58b3b74b41a52da903eb20784e0d484cf03,70.23919762,45.34642598
Winner 1,244,0x9950dd62617f6123551aa61de4a31a0dee02a4e9,70.17508072,45.30503211
Winner 1,245,0xb73f58bccef526e26392b7c6ace5d11509274328,69.68447915,44.98829974
Winner 1,246,0xac6e046f4937f0f2e39447b66144ad5bd36d1dc6,68.99247148,44.54153959
Winner 1,247,0xbc622c6bcc9200c68d525adf5c8b1b9c3d1c6de3,66.44822583,42.8989746
Winner 1,248,0xf2f109c75a8fc0b2d4cd85a0484637b78790e1c4,63.92177552,41.26789828
Winner 1,249,0x64823cd6deaeb42c6ebba2aa19e7d4d20d046ec4,63.61926309,41.07259625
Winner 1,250,0x09f93df9e91f55007fbcd26d13f7782d9b82ebf8,63.5680458,41.03953037
Winner 1,251,0x22302d6e072ffe967e512ea7ea7171aab221da76,62.9603585,40.64720745
Winner 1,252,0xafe593bf31ad8cf86737793b488b981c8bba9cb3,61.41584026,39.65006647
Winner 1,253,0x6bb0e66b437e4e1a61a86a729ce359eee686d811,59.09024907,38.1486648
Winner 1,254,0x8c695d728b426e7a16052e32e8ca72777ed51fbf,58.83208154,37.98199184
Winner 1,255,0x7b0d25a71a1eb4d96791c249a7fe3070f2161ccd,56.16390906,36.25941969
Winner 1,256,0x9ce499f605b021ce529f6136a0408506a791fff7,55.86406272,36.06583889
Winner 1,257,0xb0b6e08f4a92ae03a87eb657fa2353b39c355a54,55.43149438,35.78657277
Winner 1,258,0x103b09d716e6e4527837b9a98e2275b8739acf72,55.24353924,35.66522893
Winner 1,259,0x5be66f4095f89bd18abe4ae9d2acd5021ec433bc,54.46774064,35.16437336
Winner 1,260,0x7f2abc6dc6e49b4457df1330cb24acbedf1a0711,53.13678345,34.3051074
Winner 1,261,0x8a9d159bc3e61c683c71da9b72bc9f60a20a44d2,53.00199933,34.21809077
Winner 1,262,0xdc18517d7f2effc6cce195f5a2bf64ab52367ad3,52.97705641,34.20198762
Winner 1,263,0x3a9d938d59c9f2bcafc17d784af998c56ead6147,52.19906195,33.69971439
Winner 1,264,0xaae5e30802833f402d69445b785340e314cbe765,51.84250859,33.46952355
Winner 1,265,0x09ad254b10e416a87249fa8af17df6f2a33a8707,51.11636516,33.00072535
Winner 1,266,0x7eaa27e80123fe3732ee8b29a52c86d59d068602,50.9531044,32.8953242
Winner 1,267,0xa5f3c11a1a5449ba466ac6cb888fdb900f10352f,50.36866138,32.51800779
Winner 1,268,0x7463a6696202f21b50e0f60463954035e14f2c1d,50.24468703,32.43796995
Winner 1,269,0x942186bf78feee1462a665de437bee23a24af823,49.87679942,32.20046171
Winner 1,270,0x1c46a56b4b792ba3549d50ae0ff11534e566266e,49.65613728,32.05800223
Winner 1,271,0xc9823c79c9d6a22ec9b2a2249d28051f3f3068b7,49.1436947,31.7271693
Winner 1,272,0x5281f79b6f125b5cf3ae998da5bce8a1faed7afa,49.05535991,31.67014036
Winner 1,273,0xa9d3b1408353d05064d47daf0dc98e104eb9c98a,47.63033797,30.75014619
Winner 1,274,0x48447d9f8f0ca3b87180be25de9d10503451d113,47.31945469,30.54943995
Winner 1,275,0xa19661fd05e965a0a7f5bbf740c19d84d4e80c0a,47.30764624,30.54181641
Winner 1,276,0xe9a3d6f2bfc6fe143b50952c6dec28a1b7bbf47c,46.67789306,30.13524776
Winner 1,277,0x8a59ea01e629a3e8443f2821a986dd626333d2ad,46.52417141,30.03600506
Winner 1,278,0x98acfcd8532286c5503af0465b8e42a942a6a924,46.33010228,29.91071403
Winner 1,279,0x2bc87addae195da271c2cb6f773cee647aeefa60,46.20477297,29.82980143
Winner 1,280,0x4ce9ec35681bd1bfeab10866c0a16928e19c9c7c,46.01999514,29.71050886
Winner 1,281,0x22138a0cff84952c018cbcbf5650149017d6b292,45.6533743,29.47381845
Winner 1,282,0x915c4e8efb304ef337363b6f4d8a367bef818b9f,45.37397451,29.29343794
Winner 1,283,0x18ccb9929cc5a9c27891945cdb797d063e92fce0,45.35290748,29.27983707
Winner 1,284,0x163561e47d77dd20979b54553aac75ff23676845,45.08775703,29.10865594
Winner 1,285,0x2766ac4bc93e698a9ddf03899c5495428b338eda,45.01943823,29.06454932
Winner 1,286,0x5e552e0a1f107b225116b525f0fbfe887d332068,44.68061712,28.84580641
Winner 1,287,0xed7e0c5a9f61a6b26983d3cfdbbfc32469169e86,44.57336029,28.7765614
Winner 1,288,0xd0cc943e6062f515a9c00ac8e16a71a04bb7580f,44.45874314,28.70256457
Winner 1,289,0x95800e50265d2a58327cf5f4e758881d11d04b6d,44.07873231,28.45722958
Winner 1,290,0x05e254cd48778b37001fa982441a557682e113f2,42.84402345,27.66010154
Winner 1,291,0x3236d8db3360960e75ae020d58f4c91261af7447,42.57631381,27.4872682
Winner 1,292,0x0c0f0f033161d53e7cce53c1d99775237f88b465,42.15013608,27.21212785
Winner 1,293,0x4e9cb099433e44b0e1c7fc3a34848257d8834379,42.12462173,27.19565579
Winner 1,294,0x749d53ae7c62abb75a5ed7e35184670bf4551164,42.12008518,27.19272699
Winner 1,295,0x8016ad7a57fd087679c57e766d0cc896bf43615d,41.85513144,27.02167286
Winner 1,296,0xad789eb3042dde224cbbcacf0b57399de0807502,41.08944745,26.52734727
Winner 1,297,0xa55c95a1a8173e0748de30329a6f56aa4c33d6e4,40.38530445,26.07275255
Winner 1,298,0x89cce97716cc9fd67000be7f58dccc787fbaceb7,39.78168893,25.68305837
Winner 1,299,0x398ce1027320822c9ac60c30431cfba632560f4e,39.43318173,25.45806212
Winner 1,300,0x0845aec76c1bba9286ba18decbe4fe573aae3523,39.17775931,25.29316141
Winner 1,301,0x06a50bb014f0e1ec8d9bd6af963807cfa931c8a9,38.42546859,24.80748252
Winner 1,302,0xe06d67e2cd5c51cbe0ec603a1e314039875e0ab2,37.64526414,24.30378253
Winner 1,303,0x6a297964a41e8877eb6c321b93cc98d54185c32e,37.30784811,24.08594674
Winner 1,304,0x7100fe915e10c2b3a5e402a933f9996c60512a15,37.12955275,23.97083926
Winner 1,305,0x5db447eb1b37232f1a8020f911b1ca626513de44,36.67254832,23.6757972
Winner 1,306,0xb2e85adabf544d49d5a4b9d41cc900f53458a506,36.4871741,23.5561196
Winner 1,307,0x5957145fab56dfe5af988a4f55eda4b205922c1d,36.31513487,23.44505107
Winner 1,308,0x08024618824f22f50ee81c6569d3066752289e47,36.31413208,23.44440367
Winner 1,309,0x46d5adc0771ef60167308a751e210f2a09e48204,36.31182709,23.44291557
Winner 1,310,0x6a252c777c9e133ef7bfde7fdcadf48f96e84f82,36.31182709,23.44291557
Winner 1,311,0x9c961b011b9a98ae84563bed4751821814c34ab5,36.31182709,23.44291557
Winner 1,312,0xf903672ba62039591812141eecb4cfd9416cfc83,35.77067504,23.09354781
Winner 1,313,0x5184a71e55559dd6869dc9b99e68997998d25e41,35.23660284,22.74875079
Winner 1,314,0x1a93c570251ec9ce34216af5eee618097026bd06,34.87742212,22.51686372
Winner 1,315,0xdedc4f9bdd4ceb3d2cedec2ef388c1722b956817,34.59495893,22.33450549
Winner 1,316,0xb1b4d2c37c3d76eae8c47747de1d7dc782684849,33.90516814,21.88917655
Winner 1,317,0xd454c674801ce91f5468ba86d576ef0fe6212b44,33.56709603,21.6709172
Winner 1,318,0x97bf43045a32750e29ba5e24a50152a4c279e81a,33.02824789,21.32303684
Winner 1,319,0xd8c12ec5de084a445f46316f200dea36537c7b87,33.01455504,21.31419673
Winner 1,320,0x0a5205ed9e334e6f536324f6da01159d5e2da30b,32.36523019,20.89499261
Winner 1,321,0x38dc04ec68ab54092d2a5ba01fcdd288f8a83107,31.94589946,20.62427269
Winner 1,322,0x3a39899dc78b7307acd83f51463c853fa79e1b09,30.86148057,19.92417186
Winner 1,323,0x80c87cec4e986b6ffd6eecce14109da5960f48e7,30.27983187,19.54865946
Winner 1,324,0x31e07e1c36d10ad25d8e03e064a5ba4d03482826,30.02538306,19.3843873
Winner 1,325,0xf9b645195da397681116c9ef9844e18be1ce85a7,29.74580538,19.20389195
Winner 1,326,0xc28ca17b4d58ba3e5ad1f306b0c21de8ea5d7834,29.1424742,18.81438134
Winner 1,327,0x4c7b4b097f37354694d6e313ff372ef8e351e2db,29.01120812,18.72963596
Winner 1,328,0x1a96f6720b4c63ffaf536bdc3301fc3b392e8bba,28.8592839,18.63155369
Winner 1,329,0xfc9326d72338d0dd08d84445d17cd0d117841820,28.85208345,18.62690508
Winner 1,330,0x1074e7f0c37e84aa407434862ad4580a01345bb1,28.71775946,18.54018551
Winner 1,331,0x0e170e108c44bc426a48f20745b2e73c84ad1017,28.66395565,18.50544977
Winner 1,332,0xb07e16b613063d1aeac1530d959ec97a948b7469,27.11761078,17.50712952
Winner 1,333,0x225309ff35d7aba3bcfcb98395e6266b417bb8f8,26.83232284,17.32294763
Winner 1,334,0x5a0ea806a8f713249ba650ec859edc9ab9e78f08,26.24356835,16.94284773
Winner 1,335,0x55a836ad1fd8361c5d05afc9afa634b87c898ad3,26.11577578,16.86034484
