Project Rank,Holder Rank,Address,Reward (sFTMx),Reward ($)
Winner 3,84,0x1b4d31e8648213010489cc67ff40d3362fb978df,128.2563919,82.80232661
Winner 3,85,0xc7daf473c103aa2b112fe2f773e3a508a6999bb6,127.8936711,82.56815406
Winner 3,86,0xb8e8553e7a7dd8af4ae7349e93c5ed07c22d3ccf,124.985344,80.69053809
Winner 3,87,0xcc3216e175331e296cef5cff0a1e5cde59d61812,123.5845043,79.78615598
Winner 3,88,0x88ddddf7fca256ef4921e9f8a501171289f1e2b6,122.5373403,79.1101069
Winner 3,89,0x394c357db3177e33bde63f259f0eb2c04a46827c,121.6222144,78.51930162
Winner 3,90,0xc8013d0f4be7839d506dee7d4df0ad858493fa71,121.5572278,78.47734627
Winner 3,91,0x38a0bff354c4c7205da08c62cbdfdafc36b232f4,118.9147943,76.7713912
Winner 3,92,0x8bdd81bac2fc6a2f76a5eb01a9a73b6fdb880761,116.9040146,75.47323183
Winner 3,93,0xcb34f2168a6650539d56c85b29a630d8dcd161fb,115.5427352,74.59438985
Winner 3,94,0x14217f38e2fed14975cf5d6e0bac14cd6ded48d5,115.4866627,74.55818944
Winner 3,95,0x7f5806c439bc1f651e25df904e59bdd05fbd2416,111.5930267,72.04445804
Winner 3,96,0xf2796636bc7dea55024cb32bdc8468858f1a0afa,110.7178407,71.47943796
Winner 3,97,0xad036a7e58dfa18a6511e85d29b0341e16bcbd9b,110.1103302,71.08722918
Winner 3,98,0x12c4bf4fbad604a748d02d6618434b04f2bcb49a,108.7349678,70.19929521
Winner 3,99,0x1283eadd3307f0e66938fff4e13c48fdaa91505c,104.4608196,67.43990513
Winner 3,100,0x0c999f497985f6b045cd75aef773f324546faa61,102.7276902,66.32099679
Winner 3,101,0x0efc0b413f3b84f4087e96d99cb3fd2b670b2c22,102.2391862,66.00561861
Winner 3,102,0x764f86d320f7883d461486743f03e5a2bdffd1a3,101.0680516,65.24953411
Winner 3,103,0xf048a65c4549334156a0e664fbcf3f20ffa8f7aa,100.7558383,65.04796921
Winner 3,104,0x03948ba6bc93ae57bc77de18b332aa0b02557198,99.92679487,64.51273877
Winner 3,105,0x5d35b7d7febcb82db7cb2e82538c575cd444c9f2,97.56204459,62.98605599
Winner 3,106,0x0a5205ed9e334e6f536324f6da01159d5e2da30b,97.40576829,62.88516401
Winner 3,107,0x690e54ca67c0b0e6b07cd47706fd46488f6ac79b,96.50082628,62.30093345
Winner 3,108,0x60c7769a0e6d4807765ca89b28162fc6e3a49c58,95.32535345,61.54204819
Winner 3,109,0xd1ba0582d3066f1329f980110bfa9cad9b82bef8,93.82165322,60.57125932
Winner 3,110,0x10526b0ad1a5c7cea62b9868d2e85410134cdcdd,93.44851088,60.33035862
Winner 3,111,0xf8022e6310a26b5ecacbe1911486aed0f7164b65,93.12893844,60.12404266
Winner 3,112,0xc9a6902d1b09795d2db437cac20f0b6d0ec69a55,91.20203982,58.88003691
Winner 3,113,0x6a025c8e763b667800bcff5c439c3f7d4aca157e,90.62624325,58.50830264
Winner 3,114,0x2f374d4cb2d5aa194c8279d6607d5ebd59493c3a,89.93234484,58.06032183
Winner 3,115,0x5eeb877a4d8ae876da4c8f6c87b75a1e44efd6c4,89.66235416,57.88601585
Winner 3,116,0x18a51b647b0f9835adc13bcf57b8aa4baa7270c6,89.47171397,57.76293854
Winner 3,117,0x17f97a3863837db1353e84e46d0af74e80a4ecf3,89.35132118,57.68521295
Winner 3,118,0xc97252f98b7159251d410fe237674dc5bf7465a1,88.64993782,57.23239986
Winner 3,119,0xdc5c0d776bacb671f2aaff9ad1bd3e55ba06c460,87.70634753,56.62321797
Winner 3,120,0x19246d4cb92671d0f2166d00c9de687ead3206f8,87.60574332,56.55826789
Winner 3,121,0x0dbdc315a01b844aaeda14a266737e93cec545ed,87.41545643,56.43541867
Winner 3,122,0x189e61e95722f868cc3537b583fb88a80cf6be16,86.86002365,56.07683127
Winner 3,123,0xa544b10d8da8eb78e6e5e1dfcbd30fc19369183c,86.85111981,56.07108295
Winner 3,124,0xdde1964c03e00587ad8eb3a1d0b0ec6b1c57b3cc,86.52560056,55.86092772
Winner 3,125,0xfd16c6c315c32f0c731d327140f8ccd7cf58d81f,86.02035213,55.53473934
Winner 3,126,0x1d25ecc34a5034ef0d9d449d46c53efd3a07da3a,85.69643263,55.32561691
Winner 3,127,0xb4f7799b5b25f758e49f56b80d834817cd8588bd,85.18655149,54.99643764
Winner 3,128,0xb7f9f2d63f5b1ccd64e3458ba6e18415e3129748,82.05163888,52.97253806
Winner 3,129,0x69b6165dc97e248ee23d8d29e50f85db4c9baa43,81.71118032,52.75273801
Winner 3,130,0xbb5d82dda91ca2aeea913f6bdda99f39a1112675,81.08895351,52.35102839
Winner 3,131,0xd827e68974edb0735cf3e923b236386887e8336c,80.94360016,52.25718826
Winner 3,132,0x5b3067c5e26fec823d6fbf8f315e43632658d2f6,80.83587757,52.18764256
Winner 3,133,0x281a468b6ca9cae0386456ad91fa67303bfc028e,79.85003089,51.55117994
Winner 3,134,0x7bee5d6c8991e4d17217e2bd4375060f61e87a40,78.08056126,50.40881035
Winner 3,135,0xc58679e54dae9f68186d1d2a3fd18731ef983d88,76.89675669,49.64454612
Winner 3,136,0x0b6f1dcd018b1ad7c8df95f2b64675e551572718,76.62292598,49.46776101
Winner 3,137,0xcf5d1badc055ae644ac632382b5e2acbbe0327d7,75.53560188,48.76578457
Winner 3,138,0x89a8ca7d0d3eee3fab3afab7263af619a50e6fd6,75.53559347,48.76577914
Winner 3,139,0x44e26e7c6bfc50cd04fe71376347c6dab2a3b5db,75.2384526,48.573945
Winner 3,140,0x64755d51120b3dea2f3360ca08b739e5d3908153,74.85014293,48.32325228
Winner 3,141,0x16dfe5279d5efe44603ed5b4c38fdb37a8223625,74.00387777,47.77690349
Winner 3,142,0x8f2b60bb82e11fa9539bbf88803ec079d25f1b86,72.6033669,46.87273367
Winner 3,143,0xee3ea6feba2ed7db8140e2a1d040297b68a226c6,72.41790359,46.75299856
Winner 3,144,0x7f52ad81071f85d844fab2a5a50e49db965ae7fe,72.37341806,46.7242787
Winner 3,145,0x45ea2a93e95d6471e4173f069109e9401185c6ce,72.37341806,46.7242787
Winner 3,146,0xe4d70fc7af37db7c5144ab005056b8b493dfae24,71.95084872,46.45146793
Winner 3,147,0xdc54d7872d2a684af2bbbc8206aafe9e1f2b332b,71.47220234,46.14245383
Winner 3,148,0xd87a271e7489b305d13d19b9a77a7d8d6246caed,71.29150195,46.02579366
Winner 3,149,0x5ab39fb47617307847d9b05bfebbe3045b55aa1f,68.86016408,44.45612193
Winner 3,150,0xbc6e5b2ec3bc856756525a97abfd9d7e09c2845b,68.4104742,44.16580214
Winner 3,151,0x874a02b95b3be8fe06b88fec32cdd3079d19fb49,67.64529122,43.67180001
Winner 3,152,0x8c3b60a48219db57da76b34f65c3bc69bd91110a,67.56192164,43.61797661
Winner 3,153,0x45d59ce0cc5cd7d04b2cba8f1b364072ea719227,67.41670597,43.52422537
Winner 3,154,0x4332e826885394b3e4b6ec550b465fa56ba27834,67.10997391,43.32619916
Winner 3,155,0x3af396db5b8e6575a74b636187ffe4d1cb56013b,66.89445065,43.18705734
Winner 3,156,0xb3f1d41894e3431f98c838c18547150ee7d43a0f,66.82478934,43.142084
Winner 3,157,0x8b0d15ac244f6cee45ccf32215f3c9c2e30219c6,66.11560198,42.68423264
Winner 3,158,0x858a1c1516b66a5e32d394ab23f2f73d06decf7d,65.75106158,42.44888536
Winner 3,159,0x5bfb51eca83a49b4b9aa79e814e0f5c284406625,65.71538467,42.42585234
Winner 3,160,0xac6de9f16c7b9b44c4e5c9073c3a10fa45ab4d5a,64.55226402,41.67494165
Winner 3,161,0xa76c78619e09e8f04b097ad25124d460d06b6229,64.3609314,41.55141731
Winner 3,162,0x8bd45f5603c7fda8f471f77ef8fc60b024c2ac0e,64.09389903,41.37902121
Winner 3,163,0x326f6dbed567119364b1bfa6ce7edc9dd57e40cb,64.01653252,41.32907339
Winner 3,164,0x2ec31068d6451510841578981081124a0f75cc64,62.50369036,40.3523825
Winner 3,165,0xa44c95d19b97e35bfb1a4e72d38cde8229086081,62.34252635,40.24833501
Winner 3,166,0x0393ba3278006dda9d1e0159723e7905b61dd5a5,62.3065027,40.22507814
Winner 3,167,0xaa902d176987901f3c3d75efb50f33520e406647,61.67274906,39.81592679
Winner 3,168,0x9f2b4211f564a44e95cfa4fd6010029037777777,61.56466028,39.74614468
Winner 3,169,0x0677360ca878fb7ca144926cdfb56bf0e95cdc7f,61.24532513,39.5399819
Winner 3,170,0x2d7991974eb4b30f85b420159f7869fd2537c6de,61.18562133,39.50143713
Winner 3,171,0x14fd7d24ebf81196dfd6d3af740d5024071859f8,61.11678986,39.45699953
Winner 3,172,0x583e1eb86669456c72618fb789311495a37e4508,60.28362993,38.91911148
Winner 3,173,0x56167322c94dbe72eef32a0f516cc7e963db95f1,60.05209092,38.7696299
Winner 3,174,0x327288a3e14dc5d14219673af05a96f471c05360,59.93432981,38.69360333
Winner 3,175,0x1eebe24bf195941d20e2b5fa203f1aeb68cff5a6,59.92159191,38.68537974
Winner 3,176,0x5dab20f181a13ced5343d41ac637a4b9b215d86a,59.34726873,38.31459669
Winner 3,177,0x8c01b3606761b2aa382afbc7fe4f9b1335fe0860,59.15411174,38.18989454
Winner 3,178,0xf9938356c9033204ccdf9e0cdd2d3faebb16202e,58.94190678,38.05289502
Winner 3,179,0xb5e0c5a26ed9cd9c1684fbb1138d5952c53349f8,58.77113671,37.94264586
Winner 3,180,0xe0caf5d4e88d4b8a9271908d47786f263e6182fb,58.75921103,37.93494664
Winner 3,181,0x7ecaa6fb6e4ebaf893bebb1e2b59600e11f8e72a,58.0545831,37.48003885
Winner 3,182,0x5ea5091943581a34d254e33ac718b2b8af4a2250,57.33600212,37.01612297
Winner 3,183,0xb26deed22b2c02fe8ae27c0e7f8e2c712e10b36d,56.89994397,36.73460383
Winner 3,184,0xf31864ba746a6b23407869f280ca70448d646067,55.78760539,36.01647804
Winner 3,185,0x152f804c2257aa26b353da4123cd9befc4788244,55.53131031,35.85101394
Winner 3,186,0xe6830e3e0ef2ffdad7b063ca277720d53ea18e1e,55.46888764,35.81071386
Winner 3,187,0x326e08e355a736c6833a433a8e9b64a70f39d3e3,54.7475897,35.34504391
Winner 3,188,0xf21b2e8b71af305fc16b4b6bbc0c47fc257cbe2f,54.18947999,34.98472828
Winner 3,189,0x0c7a4af28514bfb46ff3aca1c618de7f00738991,53.59024687,34.59786338
Winner 3,190,0x329b0f4597b15cd81d6f62dcf2ad6b3fe1d74d87,53.06916721,34.26145435
Winner 3,191,0x3b02038119228d127fd8c660c124f769b8888888,52.60433733,33.96136018
Winner 3,192,0x81a45e133cc36be6e6ff010c83aff01a18797821,52.40904949,33.83528235
Winner 3,193,0x3786f4c943c65e30973f5d418a3f43a18671530e,52.2398783,33.72606543
Winner 3,194,0x38a564a38be5dfb6ef2ab765da1e4397d03c2d62,52.2304098,33.71995257
Winner 3,195,0x5b1b5d7f419c8c26a6ed51b46db09ae6376a82da,51.98516102,33.56161995
Winner 3,196,0xcf6981dec71b280d5051aba6fe7cca774cb2c41b,51.84173865,33.46902647
Winner 3,197,0x2f8a99d208b3d09d2a944e27d4451d21eacedc21,50.75253201,32.76583467
Winner 3,198,0xbf5cf1fc71ea7a166d49f4d2d636f9cf0be9971b,49.7300915,32.10574707
Winner 3,199,0x74043be1f2757b8738fe42e34d410a4b7b468d07,49.44591876,31.92228515
Winner 3,200,0xc42101367930cc03f1e36f5ca2e1e39ed58bf236,49.39558571,31.88979013
Winner 3,201,0x1c664bafc646510684ba1588798c67fe22a8c7cf,49.26049857,31.80257788
Winner 3,202,0xf9c06828963ee182e2339eb62497b1cb691e7250,49.12771357,31.71685188
Winner 3,203,0x25c992d8159e42f793297292f2d0a1c4620100c6,49.0816404,31.68710704
Winner 3,204,0xe4447ecefd1406ef712962820c4aaa21df0c00d0,48.8783832,31.55588419
Winner 3,205,0x61b86852c192831387f3ae63f1d8d91e3af7d2e5,48.32774599,31.20039281
Winner 3,206,0x6a1e1d88e2c8117552efdfa987a417fd71d944b2,48.26600321,31.16053167
Winner 3,207,0xc0a1162c3ff721daa7e0141eb639cfb5765ea589,48.25033365,31.1504154
Winner 3,208,0x1a46a05bdade696a57cc18e816a9a2de8eecc2f8,48.24921101,31.14969063
Winner 3,209,0x4734943e2c94b6f9568fb127206a798e8e257c2d,48.24894537,31.14951913
Winner 3,210,0x84d310f642dcc5c30dd90f6ff4ecb6cb79e133dd,48.24894537,31.14951913
Winner 3,211,0xa71ab4d7191f5e2e2da1d92172695e82b75d0beb,48.24894537,31.14951913
Winner 3,212,0xbc22c1b3d8d68cf6946ff223acaa7c5879d6a804,48.24894537,31.14951913
Winner 3,213,0x74f6335445df5025a5e73e4b04e0cc72b1e214dd,48.21877132,31.13003876
Winner 3,214,0x61c979b03340df0e96d13cdb3cf562ccc49a9d6d,47.9893868,30.98194812
Winner 3,215,0x5289b10ac29553a1c566f57ebc14ab4a5b7fff67,47.81854402,30.87165202
Winner 3,216,0x47102cc85a22d9e40151a8a17b6e98339112e96a,47.64269029,30.75812085
Winner 3,217,0x57578e9132d95f996a36d5ee47628279b2e43d96,47.58773149,30.72263945
Winner 3,218,0xe4ed148370c1ee56cebcf7221ed0ff71d9421236,47.18695637,30.46389903
Winner 3,219,0x8c695d728b426e7a16052e32e8ca72777ed51fbf,46.50315408,30.02243627
Winner 3,220,0x9adf45dcb24caf7ef89039496f02f415dd478fe1,46.39902798,29.95521246
Winner 3,221,0x1564f5cb0e9b964cf1aef2afa51a5967e0ccbb01,46.38269595,29.94466851
Winner 3,222,0xde3079fb367986d2ab07831f12c5317f321aa7fe,46.32582821,29.90795469
Winner 3,223,0xfadd90d8428fc6bd4b49211a9b5f5d2eb06d8522,46.24265437,29.85425766
Winner 3,224,0x87de866626100bf525409e62dbfd3f96bef0f4d5,45.98321468,29.6867634
Winner 3,225,0x96baf6118bde48ca1447a1d0528684f80a3864a3,45.70160858,29.5049585
Winner 3,226,0x3f9f03b21ec322b24d0b91c58725b5a5aedee07a,45.68855098,29.49652851
Winner 3,227,0x119392dad8ac1c349e0f8fe0c7c24448ea3e73fe,45.66307197,29.48007926
Winner 3,228,0xef616b8b7e5f1a6387976e249b56e8e131aeaaf6,45.28055636,29.23312719
Winner 3,229,0x4ae54c799d76bbffca9546a4f797e6160b4938e1,45.07956614,29.1033679
Winner 3,230,0xe98c1b647a1c9ea3ca029c3170d49b6854634245,44.95209488,29.02107245
Winner 3,231,0x14d95aa4230d7f3d738aef85ae59c128d96a0d6f,44.77797305,28.9086594
Winner 3,232,0x5e71b33d1a3d951955fdff072d7b78f386ddd477,44.63865328,28.81871456
Winner 3,233,0x664b79d817e2760cb15d532a5f56543b8eb1f035,44.61097489,28.80084539
Winner 3,234,0x21d1255a459e6fdd213c297c8b154a6891e887b4,44.20950228,28.54165467
Winner 3,235,0x089fe8f5acef0afba621944d6bcf52092a288e8b,43.67386117,28.19584477
Winner 3,236,0x9c4dd1f8b44b39662fd9d942f310bcf27e3a3038,43.58472915,28.13830114
Winner 3,237,0xfa7575caa049e5cfd96a2783da2c85663f0da817,43.48677447,28.0750616
Winner 3,238,0x850db6c8a166735e31c6cfcc211e9a7c737b8e2d,43.29950996,27.95416363
Winner 3,239,0x48e1f310e0ac292b74fd89a08ee16293f9a62ba2,43.00573739,27.76450406
Winner 3,240,0xa64088fb0e57cd4b9c4c865c5824627010fcb0e7,42.94238617,27.72360451
Winner 3,241,0xb3ac64987d2d1c1f4cef5f717cb051dd00f2e208,42.78044897,27.61905786
Winner 3,242,0x9fd1233187367d9427f5266142cf5795e5c16a05,42.65654167,27.5390633
Winner 3,243,0xedd15612c36b36bc566b3f1688e060dfdf6ea120,42.19975278,27.24416039
Winner 3,244,0xf89886cc1df9a9a040b12aba5aa1e77848d1f786,42.1897339,27.23769221
Winner 3,245,0x0fd1afd4398bcb7f7e0b0f8243e57c18b1404c2f,42.03108482,27.13526836
Winner 3,246,0x0a0dc378ec2229c1ab835e3de052f96aaed21711,41.73376115,26.9433162
Winner 3,247,0xa5094c06c65c61084d5b31512381558685a2d63c,41.46701588,26.77110545
Winner 3,248,0x7de5f1509a41343fcf42125f7f1ba02b9f8607a7,41.15501633,26.56967854
Winner 3,249,0x37206c87938213eb1ff352c48bbc5bec29ab8c98,40.15802463,25.9260207
Winner 3,250,0x9324829ccd07b08c8d27096308f37d7cc6ea6edf,39.56413521,25.54260569
Winner 3,251,0x60118fcdb4d1f26ccb4a40238a4e7503f39ee5de,39.50811202,25.50643712
Winner 3,252,0x0ca78ed9f48dfc2dbbff9e1d55227e52359776f0,39.11704552,25.25396459
Winner 3,253,0xafd0b1131f1a12c7ba707e391fdd1ee67c34552b,39.08767927,25.23500574
Winner 3,254,0x3bf717530c2a6250c6838a2fddd97d2f46cbb547,39.08493895,25.23323659
Winner 3,255,0xb64f037470f6161fc1b33eb2a4e7830755d18d97,38.97167003,25.16011017
Winner 3,256,0x5898ac9b7c95eacf22222e4e51ed5efc9cf6a045,38.74520105,25.0139018
Winner 3,257,0xa1abc55b1e1c4347bc0784f220d477ff9d320b58,38.5991563,24.91961531
Winner 3,258,0x42110a81d91797278bdf9b46ef3d7a2285868e38,38.53510476,24.87826363
Winner 3,259,0xc7a2ff2a2b6a57d624cb7c6a18e4e52eca317072,38.51811525,24.86729521
Winner 3,260,0x1c0a759e17aee0ce696e4947198f75914d2aa7e8,38.47006777,24.83627575
Winner 3,261,0x94239d8d5fbd9466d7f1b8efcf1c0e5b3cc512c9,38.30192142,24.72772047
Winner 3,262,0x2b334838596678e44d309285d3531a7ee7ee5e8e,38.15144898,24.63057546
Winner 3,263,0x6ecba7527448bb56caba8ca7768d271deaea72a9,38.1348565,24.61986336
Winner 3,264,0xd588a467c361c3f7b3a85b100fe550c61ed0b5d0,37.60971672,24.28083311
Winner 3,265,0x347772536d24f21ff0ab1b7221d26b01ba1ac785,37.44796017,24.17640309
Winner 3,266,0xd928ad08850e47b5dd154286791791430fc435af,37.41758625,24.15679368
Winner 3,267,0x6da339227b67f080bfed02c478e233507b40bea3,37.39293266,24.14087733
Winner 3,268,0xfea171a98d6631594f58927006656bcffc5143e1,36.87748554,23.80810466
Winner 3,269,0xc02bcd7be3bef3177290c5157e69ff00a89f7261,36.63857537,23.65386426
Winner 3,270,0x92bf93730902f1a26b1f61b2d8d8d9cb9a1a84a5,36.55408656,23.59931828
Winner 3,271,0x1df18dfd3c8af44a2731186fec487cf8ae9588e5,36.39806683,23.49859195
Winner 3,272,0x6dcf7f1dfdbf99eba748e72f849683c1145e9f92,36.31726113,23.44642379
Winner 3,273,0x8911a63f25afc566e85b3b01d4bc763bcbda7cf4,36.22880488,23.38931643
Winner 3,274,0xedfc563dccdbe54d454a237431ab9f0e02c84cca,35.79646542,23.11019808
Winner 3,275,0x029a870ac6e8551d1a09209c4b28e773b3ecd432,35.75050845,23.08052826
Winner 3,276,0x25d300cb2d9d1bf31dda8ab7d733dbf1c2086c41,35.37222456,22.83630818
Winner 3,277,0x3d9e679a8221e4e7dde9c2a59eadd9e2502f1bf7,34.99265931,22.59126085
Winner 3,278,0x48fb8b4bab194b74cb8af3f97f2df059e534bfdb,34.79647453,22.46460396
Winner 3,279,0xb0e41aa5418f85fced0e331d8d202b78c6f7b2a5,34.68761053,22.39432136
Winner 3,280,0xcc5307080a0b5be5bb717911ec4b2000ced036a7,34.04031958,21.97643032
Winner 3,281,0x6bce18f6520549cc21fb82772e916c84d44278d8,33.94568996,21.91533744
Winner 3,282,0x21372497c0008bd30d76837d96abae7390d66dbb,33.8837211,21.87533034
